id_text,lemma,designation,ancient_author,ancient_recipient,archive,cdli_id,sender_loc,volume,regnal_dates,ruler,cdli_id.1,genre,provenience,pleiades_coord,pleiades_id
P334718,_ _ _ _ _ _ _ _ _ ištu[from]PRP bītu[house]N anāku[I]IP alāku[go]V halqu[lost]AJ _ _ _ _ _ Nani[1]PN _ _ _ _ _ _ šāqû[butler]N _ _ _ _ _ _ māru[son]N emu[father-in-law]N ša[of]DET _ _ ina[in]PRP muhhu[skull]N ša-pēthalli[rider]N _ _ ina[in]PRP libbu[interior]N kiṣru[knot]N ša[of]DET šarru[king]N _ _ _ _ ša[of]DET Harranu[Harran]GN erēbu[enter]V šarru[king]N šâlu[ask]V uṣṣuṣu[interrogate]V ṣābu[people]N ina[in]PRP libbu[interior]N kiṣru[knot]N ša[of]DET šarru[king]N sahāru[go-around]V ina[in]PRP muhhu[skull]N nišu[people]N ša[of]DET Nani[1]PN ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V mā[saying]PRP ammar[as-much-as]REL nišu[people]N sahāru[go-around]V tadānu[give]V ina[in]PRP libbu[interior]N ūmu[day]N ša[that]REL galû[be(come)-deported]V tartānu[second-in-command]N Zeru-ibni[1]PN ragāmu[shout]V šâlu[ask]V mā[saying]PRP issurri[perhaps]AV bašû[exist]V memēni[somebody]XP rēhu[remaining]AJ mā[saying]PRP memēni[somebody]XP laššu[(there)-is-not]V lā[not]MOD rēhu[remaining]AJ ūma[today]AV atā[why?]QP lā[not]MOD kittu[truth]N ina[in]PRP pānu[front]N šarru[king]N bēlu[lord]N dabābu[speak]V mā[saying]PRP nišu[people]N ina[in]PRP libbu[interior]N bašû[exist]V gušūru[tree-trunk]N ša[of]DET _ _ _ _ ša[that]REL šarru[king]N bēlu[lord]N _ _ _ _ ina[in]PRP muhhu[skull]N dullu[trouble]N _ _ _ _ alāku[go]V _ _ _ _ _ rēšu[head]N lā[not]MOD našû[lift]V _ _ ina[in]PRP libbu[interior]N lā[not]MOD _ _ _ šarru[king]N birti[between]PRP īnu[eye]N madādu[measure-(out)]V _ _ _ _ īnu[eye]N lū[may]MOD ina[in]PRP muhhu[skull]N dullu[trouble]N Nisannu[Nisan]MN ūmu[day]N _ _ _ _ ina[in]PRP muhhu[skull]N dullu[trouble]N _ _ _ _ Dur-Šarruken[1]GN _ _ _ _ _ _ Dur-Šarruken[1]GN _ _ _,SAA 01 194,Nabu-pašir,the king,099 - Miscellaneous,P334718,Harran,SAA 1,721–705 BC,Sargon II,P334718,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334721,mā[saying]PRP rabû[big-one]N bītu[house]N ina[in]PRP bītu[house]N paqādu[entrust]V annû[this]DP ṭēmu[(fore)thought]N ša[of]DET Aššur-reṣuwa[1]PN Šulmu-beli[1]PN šanû[second]NU ša[of]DET nāgiru[herald]N ēkallu[palace]N ina[in]PRP pānu[front]N alāku[go]V mā[saying]PRP Urzana[1]PN šapāru[send]V mā[saying]PRP šarru[king]N Urarṭaya[Urarṭian]EN ina[in]PRP Gimir[Cimmeria]GN bīt[where]SBJ alāku[go]V mā[saying]PRP emūqu[strength]N dīku[killed]AJ mā[saying]PRP pīhātu[responsibility]N ša[of]DET Waisi[1]GN _ dīku[killed]AJ mā[saying]PRP udīni[up-till-now]AV _ batiqtu[denunciation]N lā[not]MOD harāṣu[break-off]V mā[saying]PRP kīma[like]PRP harāṣu[break-off]V mīnu[what?]QP ša[that]REL ṭēmu[(fore)thought]N šapāru[send]V u[and]CNJ mā[saying]PRP ša-pēthalli[rider]N ša[that]REL qātu[hand]N Šarru-lu-dari[1]PN ina[in]PRP Urarṭu[1]GN halqu[lost]AJ alāku[go]V dayyālu[scout]N ša[of]DET bītu[house]N nāgiru[herald]N ēkallu[palace]N mā[saying]PRP ša[that]REL ina[in]PRP tahūmu[boundary]N ša[of]DET Hubuškia[1]GN _ _ _ _ _ _ ṣabātu[seize]V _ _ _ _ _ _ Birate[1]GN _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,SAA 01 030,Sennacherib,the king,099 - Miscellaneous,P334721,Royal Court,SAA 1,721–705 BC,Sargon II,P334721,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334727,ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V mā[saying]PRP šapāru[send]V ṣabātu[seize]V wabālu[bring]V šapāru[send]V _ ina[in]PRP Barhalza[1]GN buʾʾû[look-for]V laššu[(there)-is-not]V lā[not]MOD amāru[see]V ana[to]PRP Mutianni[1]GN ina[in]PRP libbu[interior]N ālu[city]N alāku[go]V laššu[(there)-is-not]V ahu[brother]N šūtu[he]IP ēdumānu[single]AJ ina[in]PRP libbu[interior]N kamsu[squatting]AJ ṣabātu[seize]V našû[lifted]AJ šâlu[ask]V nuk[saying]PRP ahu[brother]N ali[where?]QP mā[saying]PRP lā[not]MOD alāku[go]V ina[in]PRP muhhu[skull]N annûri[now]AV ina[in]PRP muhhu[skull]N šarru[king]N bēlu[lord]N wabālu[bring]V u[and]CNJ maqtu[fallen]AJ ina[in]PRP muhhu[skull]N _ _ _ ūmu[day]N _ _ _ _,SAA 01 245,Taklak-ana-Bel,the king,099 - Miscellaneous,P334727,Naṣibina,SAA 1,721–705 BC,Sargon II,P334727,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334728,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Ṭab-ṣil-Ešarra[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N Aššur[1]DN Mullissu[1]DN ana[to]PRP šarru[king]N bēlu[lord]N karābu[pray]V ina[in]PRP muhhu[skull]N Ruqahaya[Ruqahu]EN ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V mā[saying]PRP atta[you]IP Zeru-ibni[1]PN išti[with]PRP dabābu[speak]V ana[to]PRP dāt[behind]PRP šarru[king]N bēlu[lord]N _ ūmu[day]N ina[in]PRP Libbi-ali[Inner-City-(Assur)]GN kamsu[squatting]AJ kusāpu[bread]N ina[in]PRP pānu[front]N akālu[eat]V išti[with]PRP dabābu[speak]V qabû[say]V mā[saying]PRP ahu[brother]N bītu[house]N bašû[exist]V _ _ _ _ _ _ _ _ _ _ _ šapāru[send]V alāku[go]V anāku[I]IP Zeru-ibni[1]PN išti[with]PRP dabābu[speak]V kīma[like]PRP ana[to]PRP māšartu[inspection]N alāku[go]V šarru[king]N bēlu[lord]N išti[with]PRP dabābu[speak]V zunnu[rain]N kayyamānu[permanent]AJ zanānu[rain]V mû[water]N adanniš[very-much]AV mādu[many]AJ libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N,SAA 01 092,Ṭab-ṣill-Ešarra,the king,099 - Miscellaneous,P334728,Ashur,SAA 1,721–705 BC,Sargon II,P334728,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334729,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Ina-šar-Bel-allak[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N Nabu[1]DN Marduk[1]DN ana[to]PRP šarru[king]N bēlu[lord]N karābu[pray]V ilu[god]N āšibu[sitting]AJ Dur-Šarruken[1]GN ūmu[day]N arku[long]AJ ana[to]PRP šarru[king]N bēlu[lord]N tadānu[give]V immeru[sheep]N darrû[sacrificial-sheep]N ša[that]REL šarru[king]N bēlu[lord]N ana[to]PRP Bit-Nabu[Temple-of-Nabu]TN kaṣāru[tie]V ina[in]PRP kiṣru[knot]N _ ša[that]REL libbu[interior]N ālu[city]N sadru[placed-in-order]AJ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ lā[not]MOD tadānu[give]V _ _ _ _ _ ina[in]PRP ēkallu[palace]N _ _ _ _ _ _ mā[saying]PRP _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ ūma[today]AV _ _ _ _ _ _ mā[saying]PRP _ _ _ _ _ _,SAA 01 129,Ina-šar-Bel-allak,the king,099 - Miscellaneous,P334729,Dur-Sharruken,SAA 1,721–705 BC,Sargon II,P334729,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334739,_ _ _ _ _ ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V annûri[now]AV rabû[big-one]N kallāpu[outrider]N kabšarru[stone-carver]N _ u[and]CNJ šaknu[appointee]N ša[that]REL askuppu[(threshold)-slab]N zabālu[carry]V ina[in]PRP muhhu[skull]N šarru[king]N bēlu[lord]N wabālu[bring]V,SAA 01 059,Ṭab-šar-Aššur,the king,099 - Miscellaneous,P334739,Royal Court,SAA 1,721–705 BC,Sargon II,P334739,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334773,_ _ _ _ _ _ _ _ _ _ _ _ zakkû[(official)-freed]N _ _ _ _ _ _ ina[in]PRP muhhu[skull]N šarru[king]N bēlu[lord]N _ _ _ _ _ ina[in]PRP muhhu[skull]N Gidgiddanu[1]PN u[and]CNJ ahu[brother]N ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V mā[saying]PRP _ _ _ _ wabālu[bring]V šū[he]IP šemû[hear]V palāhu[fear]V ilu[god]N _ _ _ _ _ _ _ mā[saying]PRP alāku[go]V šarru[king]N mahāru[face]V _ _ _ tadānu[give]V _ _ _ _ _ _ mā[saying]PRP ina[in]PRP Arbail[Arbela]GN alāku[go]V ūma[today]AV alāku[go]V ina[in]PRP Dur-Šarruken[1]GN šū[he]IP dullu[trouble]N epēšu[do]V u[and]CNJ ahu[brother]N _ _ _ _ _ ištu[from]PRP Dur-Šarruken[1]GN lā[not]MOD aṣû[go-out]V šēpu[foot]N ayyekamēni[anywhere]AV lā[not]MOD šakānu[put]V kamsu[squatting]AJ dullu[trouble]N epēšu[do]V ina[in]PRP muhhu[skull]N Marduk-remanni[1]PN _ _ _ _ Libbalaya[from-Assur]EN ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V ina[in]PRP pānu[front]N Aššur-neše[Aššur-of-Lions]GN ina[in]PRP _ _ _ paqādu[entrust]V birti[between]PRP īnu[eye]N madādu[measure-(out)]V nuk[saying]PRP harādu[be(come)-awake]V _ _ _ _ dullu[trouble]N epēšu[do]V _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ libbu[interior]N _ _ _ _ _ _ _ _ _ _ ina[in]PRP pānu[front]N šarru[king]N _ _ _ _ _ _ šūtu[he]IP adi[until]PRP ahu[brother]N palāhu[fear]V adanniš[very-much]AV sahāru[go-around]V anāku[I]IP ṭēmu[(fore)thought]N šakānu[put]V nuk[saying]PRP annû[this]DP ša[of]DET dullu[trouble]N šarru[king]N annû[this]DP ša[of]DET šaddaqda[last-year]AV ūma[today]AV kamsu[squatting]AJ ina[in]PRP ēkallu[palace]N māšartu[inspection]N dullu[trouble]N epēšu[do]V _ birti[between]PRP īnu[eye]N ša[of]DET ša-bēti-šanie[domestic-servant]N ša[that]REL ina[in]PRP Dur-Šarruken[1]GN madādu[measure-(out)]V nuk[saying]PRP memēni[somebody]XP išātu[fire]N ina[in]PRP _ _ _ lū[may]MOD lā[not]MOD napāhu[blow]V _ _ _ _ _ lū[may]MOD lā[not]MOD šakānu[put]V _ _ _ _ _ _ _ _ šakānu[put]V _ _ _ _ maṣṣartu[observation]N adanniš[very-much]AV dannu[strong]AJ Zikirtaya[Zikirtean]EN maddattu[payment]N našû[lifted]AJ,SAA 01 039,Sennacherib,the king,099 - Miscellaneous,P334773,Royal Court,SAA 1,721–705 BC,Sargon II,P334773,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334774,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Amar-ili[1]PN ina[in]PRP muhhu[skull]N igāru[wall]N tābiu[lifted]AJ ša[that]REL kutallu[back]N Ištar[1]DN ša[that]REL šarru[king]N bēlu[lord]N qabû[say]V mā[saying]PRP bīt[where]SBJ elû[go-up]V _ _ _ mā[saying]PRP simtu[appropriate-symbol]N šakānu[put]V mā[saying]PRP šumma[if]MOD igāru[wall]N emdu[imposed]AJ šapāru[send]V ūma[today]AV annûri[now]AV igāru[wall]N ūmu[day]N _ ramānu[self]N daʾāpu[push-(away)]V _ _ _ itinnu[builder]N alāku[go]V amāru[see]V mā[saying]PRP igāru[wall]N maqtu[fallen]AJ šū[he]IP _ _ _ hasāpu[tear-away]V mā[saying]PRP _ _ _ puhhu[exchange]V mā[saying]PRP _ _ _ ša[that]REL šarru[king]N qabû[say]V igāru[wall]N ša[that]REL ana[to]PRP _ _ _ ša[that]REL šarru[king]N _ _ _ wadû[know]V šulmu[completeness]N adanniš[very-much]AV libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N lū[may]MOD ṭābu[good]AJ _ _ _ _ _ _ emdu[imposed]AJ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ ina[in]PRP _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ alāku[go]V _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ ūmu[day]N _ _ alāku[go]V ina[in]PRP muhhu[skull]N igāru[wall]N ša[that]REL kutallu[back]N ilu[god]N libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N lū[may]MOD ṭābu[good]AJ,SAA 01 138,Amar-ili,the king,099 - Miscellaneous,P334774,Arbela,SAA 1,721–705 BC,Sargon II,P334774,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334776,_ _ _ _ _ _ _ _ _ dūru[(city)-wall]N gamāru[complete]V ahu[arm]N emēdu[lean-on]V ṣābu[people]N ina[in]PRP muhhu[skull]N tibnu[straw]N _ _ ša[that]REL šarru[king]N ina[in]PRP Halahhu[1]GN tadānu[give]V karāku[roll-up]V alāku[go]V zabālu[carry]V ṣābu[people]N ša[that]REL ina[in]PRP hirītu[ditch]N ša[of]DET ištēn[one]NU šaknu[appointee]N _ meʾatu[(one)-hundred]NU _ lā[not]MOD tibnu[straw]N ša[of]DET ramānu[self]N tadānu[give]V lā[not]MOD ša[of]DET Halahhu[1]GN zabālu[carry]V ina[in]PRP šiāru[morning]N ina[in]PRP libbu[interior]N mīnu[what?]QP libittu[mudbrick]N šahāṭu[tear-away]V ana[to]PRP pilku[demarcated-zone]N mīnu[what?]QP ša[that]REL šarru[king]N bēlu[lord]N qabû[say]V ina[in]PRP muhhu[skull]N batqu[cut-(off)]AJ ša[of]DET mītu[dead]AJ ša[that]REL šarru[king]N ana[to]PRP rabiu[big-one]N qabû[say]V mā[saying]PRP batqu[cut-(off)]AJ tadānu[give]V memēni[somebody]XP lā[not]MOD tadānu[give]V _ muṭû[deficit]N ša[of]DET ṣābu[people]N mītu[dead]AJ u[and]CNJ makû[destitute]AJ ša[that]REL ana[to]PRP hūlu[way]N išti[with]PRP lā[not]MOD alāku[go]V rabiu[big-one]N lā[not]MOD magāru[consent]V lā[not]MOD tadānu[give]V u[and]CNJ tibnu[straw]N lā[not]MOD tadānu[give]V lā[not]MOD dullu[trouble]N išti[with]PRP epēšu[do]V,SAA 01 143,Ilu-iqbi,the king,099 - Miscellaneous,P334776,Assyria,SAA 1,721–705 BC,Sargon II,P334776,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334789,ana[to]PRP Nabu-duru-uṣur[1]PN ṭuppu[tablet]N Arihu[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP māru[son]N ina[in]PRP muhhu[skull]N nusāhu[(a-grain-tax)]N ša[of]DET Samirinaya[Samarian]EN bēlu[lord]N ṭēmu[(fore)thought]N târu[turn]V šumma[if]MOD bašû[exist]V šumma[if]MOD laššu[(there)-is-not]V ina[in]PRP muhhu[skull]N libbu[interior]N lū[may]MOD ṭābu[good]AJ bēlu[lord]N piqittu[allocation]N qālu[silent]AJ izuzzu[stand]V lā[not]MOD alāku[go]V dullu[trouble]N epēšu[do]V lā[not]MOD ṭēmu[(fore)thought]N šakānu[put]V kī[like]PRP annû[this]DP ištu[from]PRP šaddaqda[last-year]AV adakanni[until-now]AV ina[in]PRP muhhu[skull]N erbu[income]N mahāru[face]V erbu[income]N lā[not]MOD erēbu[enter]V ūma[today]AV ṭēmu[(fore)thought]N târu[turn]V šumma[if]MOD bašû[exist]V šumma[if]MOD laššu[(there)-is-not]V,SAA 01 220,Arihu,Nabu-duru-uṣur,099 - Miscellaneous,P334789,Lower Habur Region,SAA 1,721–705 BC,Sargon II,P334789,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334791,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ alāku[go]V ina[in]PRP muhhu[skull]N anāku[I]IP qabû[say]V muk[saying]PRP mātu[land]N annû[this]DP lā[not]MOD yāʾu[my]PP šū[he]IP muk[saying]PRP ša[of]DET šarru[king]N dannu[strong]AJ šū[he]IP muk[saying]PRP lā[not]MOD tadānu[give]V ūma[today]AV ina[in]PRP muhhu[skull]N tahūmu[boundary]N ša[of]DET šarru[king]N issahîš[together]AV mahṣu[beaten]AJ kī[like]PRP ša[that]REL ilu[god]N ša[of]DET šarru[king]N leʾû[be-able]V epēšu[do]V emūqu[strength]N wabālu[bring]V _ _ _ _ _ _ _ _ _ _ _ _ ša[of]DET Šibirtu[1]GN ramû[slacken]V qabû[say]V mā[saying]PRP bītu[house]N Huhhu[1]PN u[and]CNJ narmaktu[washbasin]N ša[that]REL hurāṣu[gold]N ṣabtu[seized]AJ wabālu[bring]V tadānu[give]V ṣābu[people]N hardu[watchful]AJ pānû[previous]AJ _ habātu[rob]V sahāru[go-around]V ina[in]PRP libbu[interior]N mīnu[what?]QP Tabalu[Tabal]GN _ _ _ ina[in]PRP dāt[behind]PRP kī[like]PRP _ _ _ _ ukullû[provisions]N _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,SAA 01 250,(unknown),the king,099 - Miscellaneous,P334791,Western Assyria,SAA 1,721–705 BC,Sargon II,P334791,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334792,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Nabu-deʾiq[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N ina[in]PRP muhhu[skull]N šipšatu[(length-of)-wood]N ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V ina[in]PRP ēkallu[palace]N qabû[say]V mā[saying]PRP awīlu[man]N išti[with]PRP šapāru[send]V mā[saying]PRP alāku[go]V šipšatu[(length-of)-wood]N amāru[see]V batāqu[cut-off]V adakanni[until-now]AV lā[not]MOD alāku[go]V annûri[now]AV ina[in]PRP pānu[front]N dagālu[see]V _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ alāku[go]V šumma[if]MOD bašû[exist]V batāqu[cut-off]V karāru[put-(down)]V mû[water]N mazāqu[suck]V basi[soon]AV ana[to]PRP pānātu[front]N _ matāhu[lift]V,SAA 01 229,Nabu-de’iq,the king,099 - Miscellaneous,P334792,The West,SAA 1,721–705 BC,Sargon II,P334792,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334794,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Ilu-iqbi[1]PN nimru[leopard]N ša[that]REL ina[in]PRP imittu[right-side]N ša[of]DET ilu[god]N zaqāpu[fix-upright]V ina[in]PRP muhhu[skull]N šubtu[dwelling]N kūnu[firm]AJ _ _ libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N lū[may]MOD ṭābu[good]AJ _ u[and]CNJ _ _ _ paṭāru[loosen]V _ _ _ ana[to]PRP _ _ _ _ _ _ _ _ _ _ _,SAA 01 140,Ilu-iqbi,the king,099 - Miscellaneous,P334794,Assyria,SAA 1,721–705 BC,Sargon II,P334794,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334804,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Nabu-pašir[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N Sin[1]DN Nikkal[1]DN ana[to]PRP šarru[king]N bēlu[lord]N karābu[pray]V Adad[1]DN Buru[1]DN ana[to]PRP šarru[king]N bēlu[lord]N karābu[pray]V Duru[1]GN gamāru[complete]V _ _ _ seʾru[plastered]AJ lēʾu[board]N ša[of]DET kannu[(vessel‑)stand]N pišannu[box]N šakānu[put]V _ _ _ _ _,SAA 01 201,Nabu-pašir,the king,099 - Miscellaneous,P334804,Harran,SAA 1,721–705 BC,Sargon II,P334804,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334807,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Nabu-pašir[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N Sin[1]DN u[and]CNJ Nikkal[1]DN ana[to]PRP šarru[king]N bēlu[lord]N karābu[pray]V Seʾ-gabbari[1]PN šangû[priest]N ša[of]DET Nerab[1]GN ardu[slave]N ša[of]DET šarru[king]N Nur-Sin[1]PN šaknu[appointee]N Dadi-ibni[1]PN ardu[slave]N ša[of]DET pīhātu[responsibility]N ša[of]DET Arpadda[Arpad]GN išti[with]PRP ištu[from]PRP libbu[interior]N Melidi[1]GN _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mahāru[face]V paqādu[entrust]V bīt[where]SBJ šarru[king]N bēlu[lord]N šâlu[ask]V šū[he]IP ana[to]PRP maṣṣartu[observation]N alāku[go]V ana[to]PRP šarru[king]N bēlu[lord]N ina[in]PRP pānu[front]N Sin[1]DN u[and]CNJ Nikkal[1]DN karābu[pray]V,SAA 01 189,Nabu-pašir,the king,099 - Miscellaneous,P334807,Harran,SAA 1,721–705 BC,Sargon II,P334807,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334810,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N _ _ _ lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N ina[in]PRP muhhu[skull]N _ _ Hamataya[from-Hamath]EN _ ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V annûri[now]AV _ _ ahu[arm]N šēpu[foot]N siparru[bronze]N parzillu[iron]N šakānu[put]V ina[in]PRP pānu[front]N šarru[king]N bēlu[lord]N wabālu[bring]V,SAA 01 252,Mannu-ki-Aššur-le’i,the king,099 - Miscellaneous,P334810,Western Assyria,SAA 1,721–705 BC,Sargon II,P334810,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334820,ana[to]PRP šukkallu[(a-court-official)]N bēlu[lord]N ardu[slave]N Taklak-ana-Bel[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP bēlu[lord]N Bahianu[1]PN šū[he]IP mukinnu[witness]N hīṭu[error]N ša[of]DET Belu-lu-balaṭ[1]PN epēšu[do]V bēlu[lord]N šapāru[send]V mā[saying]PRP Bahianu[1]PN alāku[go]V šū[he]IP šemû[hear]V _ ṣābu[people]N ana[to]PRP šubtu[dwelling]N pānātu[front]N ina[in]PRP Kukab[1]GN ašābu[sit-(down)]V ana[to]PRP Bahianu[1]PN adi[until]PRP ṣehru[small]AJ dâku[kill]V _ manû[unit]N hurāṣu[gold]N _ biltu[load]N ṣarpu[silver]N _ kūdanu[mule]N _ imēru[donkey]N našû[lift]V _ šemû[hear]V ina[in]PRP dāt[behind]PRP radāpu[pursue]V _ ṣābu[people]N ina[in]PRP libbu[interior]N dâku[kill]V kūdanu[mule]N imēru[donkey]N našû[lift]V _ ṣābu[people]N ištu[from]PRP libbu[interior]N ṣabātu[seize]V sanāqu[check]V qabû[say]V mā[saying]PRP Belu-lu-balaṭ[1]PN _ _ _ mā[saying]PRP _ _ _ _ _ _ _ _ _ _ _ _ _ _ ṣabātu[seize]V adi[until]PRP _ _ _ _ _ _ _ _ _ awātu[word]N šarru[king]N ina[in]PRP muhhu[skull]N Belu-lu-balaṭ[1]PN zakāru[speak]V Ubru-Nabu[1]PN ardu[slave]N šemû[hear]V dâku[kill]V šū[he]IP alāku[go]V bītu[house]N mašāʾu[take-away-by-force]V nišu[people]N _ tebû[arise]V halāqu[be(come)-lost]V bītu[house]N rummû[released]AJ ištu[from]PRP pānu[front]N zakkû[(official)-freed]N gabbu[totality]N _ alpu[ox]N mahāru[face]V nišu[people]N mātu[land]N gabbu[totality]N ina[in]PRP muhhu[skull]N ištēn[one]NU šēpu[foot]N izuzzu[stand]V atā[why?]QP qālu[silent]AJ dabābu[speak]V annû[this]DP ina[in]PRP ēkallu[palace]N šemû[hear]V adi[until]PRP atta[you]IP ina[in]PRP muhhu[skull]N _ _ ana[to]PRP hīṭu[error]N lā[not]MOD šakānu[put]V alāku[go]V adi[until]PRP šemû[hear]V bēlu[lord]N libbātu[rage]N malû[be(come)-full]V,SAA 01 244,Taklak-ana-Bel,the king,099 - Miscellaneous,P334820,Naṣibina,SAA 1,721–705 BC,Sargon II,P334820,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
P334826,ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N _ _ ina[in]PRP muhhu[skull]N māru[son]N šīmu[purchase-(price)]N ša[of]DET Ekallati[1]GN ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V _ _ ṣābu[people]N šarru[king]N _ _ _ _ _ ṣābu[people]N šarru[king]N _ _ _ _ _ _ _ šapāru[send]V ina[in]PRP muhhu[skull]N šumma[if]MOD šarru[king]N bēlu[lord]N qabû[say]V kīma[like]PRP rabû[big-one]N ša-rēši[eunuch]N alāku[go]V _ urāsu[(a-foreman)]N māru[son]N šīmu[purchase-(price)]N _ _ _ batqu[cut-(off)]AJ ša[of]DET Libbi-ali[Inner-City-(Assur)]GN _ _ kaṣāru[tie]V ešēru[be(come)-straight]V,SAA 01 148,Aššur-[...],the king,099 - Miscellaneous,P334826,Assyria,SAA 1,721–705 BC,Sargon II,P334826,Administrative Letter,Kuyunjik (Nineveh),"[43.151937,36.358684]",874621
